Register Name,Register Address,Register Width,Register Access,Register Reset Value,Register Constraints,Register Custom Type,Field Name,Field Offset,Field Width,Field Access,Field Reset Value,Field is Covered,Field is Reserved,Field is Volatile,Field Constraints,Register Description,Field Description
RW_ZERO_SUPPRESS_xx_ALL_w99,,8,RW,,,,ZS_kapa_33,7,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w100,,8,RW,,,,ZS_kapa_33,0,5,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w100,,8,RW,,,,ZS_c_i_33,5,3,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w101,,8,RW,,,,ZS_c_i_33,0,5,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w101,,8,RW,,,,ZS_pass_i_33,5,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w101,,8,RW,,,,ZS_mask_i_33,6,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w101,,8,RW,,,,RSVD33,7,1,,0x0,FALSE,TRUE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w102,,8,RW,,,,ZS_lambda_34,0,7,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w102,,8,RW,,,,ZS_kapa_34,7,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w103,,8,RW,,,,ZS_kapa_34,0,5,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w103,,8,RW,,,,ZS_c_i_34,5,3,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w104,,8,RW,,,,ZS_c_i_34,0,5,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w104,,8,RW,,,,ZS_pass_i_34,5,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w104,,8,RW,,,,ZS_mask_i_34,6,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w104,,8,RW,,,,RSVD34,7,1,,0x0,FALSE,TRUE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w105,,8,RW,,,,ZS_lambda_35,0,7,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w105,,8,RW,,,,ZS_kapa_35,7,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w106,,8,RW,,,,ZS_kapa_35,0,5,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w106,,8,RW,,,,ZS_c_i_35,5,3,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w107,,8,RW,,,,ZS_c_i_35,0,5,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w107,,8,RW,,,,ZS_pass_i_35,5,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w107,,8,RW,,,,ZS_mask_i_35,6,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w107,,8,RW,,,,RSVD35,7,1,,0x0,FALSE,TRUE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w108,,8,RW,,,,ZS_lambda_36,0,7,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w108,,8,RW,,,,ZS_kapa_36,7,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w109,,8,RW,,,,ZS_kapa_36,0,5,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w109,,8,RW,,,,ZS_c_i_36,5,3,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w110,,8,RW,,,,ZS_c_i_36,0,5,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w110,,8,RW,,,,ZS_pass_i_36,5,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w110,,8,RW,,,,ZS_mask_i_36,6,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w110,,8,RW,,,,RSVD36,7,1,,0x0,FALSE,TRUE,FALSE,,,
RO_ZERO_SUPPRESS_ALL_w0,,8,RO,,,,tmr_err_cnt_zero_suppress,0,8,,0x0,TRUE,FALSE,TRUE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w0,,8,RW,,,,ZS_c_i_m1_00,0,4,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w0,,8,RW,,,,ZS_beta_m1_00,4,4,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w1,,8,RW,,,,ZS_beta_m1_00,0,3,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w1,,8,RW,,,,ZS_pass_i_m1_00,3,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w1,,8,RW,,,,ZS_mask_i_m1_00,4,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w1,,8,RW,,,,RSVD0,5,3,,0x0,FALSE,TRUE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w2,,8,RW,,,,ZS_c_i_m1_01,0,4,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w2,,8,RW,,,,ZS_beta_m1_01,4,4,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w3,,8,RW,,,,ZS_beta_m1_01,0,3,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w3,,8,RW,,,,ZS_pass_i_m1_01,3,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w3,,8,RW,,,,ZS_mask_i_m1_01,4,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w3,,8,RW,,,,RSVD1,5,3,,0x0,FALSE,TRUE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w4,,8,RW,,,,ZS_c_i_m1_02,0,4,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w4,,8,RW,,,,ZS_beta_m1_02,4,4,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w5,,8,RW,,,,ZS_beta_m1_02,0,3,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w5,,8,RW,,,,ZS_pass_i_m1_02,3,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w5,,8,RW,,,,ZS_mask_i_m1_02,4,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w5,,8,RW,,,,RSVD2,5,3,,0x0,FALSE,TRUE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w6,,8,RW,,,,ZS_c_i_m1_03,0,4,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w6,,8,RW,,,,ZS_beta_m1_03,4,4,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w7,,8,RW,,,,ZS_beta_m1_03,0,3,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w7,,8,RW,,,,ZS_pass_i_m1_03,3,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w7,,8,RW,,,,ZS_mask_i_m1_03,4,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w7,,8,RW,,,,RSVD3,5,3,,0x0,FALSE,TRUE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w8,,8,RW,,,,ZS_c_i_m1_04,0,4,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w8,,8,RW,,,,ZS_beta_m1_04,4,4,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w9,,8,RW,,,,ZS_beta_m1_04,0,3,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w9,,8,RW,,,,ZS_pass_i_m1_04,3,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w9,,8,RW,,,,ZS_mask_i_m1_04,4,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w9,,8,RW,,,,RSVD4,5,3,,0x0,FALSE,TRUE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w10,,8,RW,,,,ZS_c_i_m1_05,0,4,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w10,,8,RW,,,,ZS_beta_m1_05,4,4,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w11,,8,RW,,,,ZS_beta_m1_05,0,3,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w11,,8,RW,,,,ZS_pass_i_m1_05,3,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w11,,8,RW,,,,ZS_mask_i_m1_05,4,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w11,,8,RW,,,,RSVD5,5,3,,0x0,FALSE,TRUE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w12,,8,RW,,,,ZS_c_i_m1_06,0,4,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w12,,8,RW,,,,ZS_beta_m1_06,4,4,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w13,,8,RW,,,,ZS_beta_m1_06,0,3,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w13,,8,RW,,,,ZS_pass_i_m1_06,3,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w13,,8,RW,,,,ZS_mask_i_m1_06,4,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w13,,8,RW,,,,RSVD6,5,3,,0x0,FALSE,TRUE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w14,,8,RW,,,,ZS_c_i_m1_07,0,4,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w14,,8,RW,,,,ZS_beta_m1_07,4,4,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w15,,8,RW,,,,ZS_beta_m1_07,0,3,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w15,,8,RW,,,,ZS_pass_i_m1_07,3,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w15,,8,RW,,,,ZS_mask_i_m1_07,4,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w15,,8,RW,,,,RSVD7,5,3,,0x0,FALSE,TRUE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w16,,8,RW,,,,ZS_c_i_m1_08,0,4,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w16,,8,RW,,,,ZS_beta_m1_08,4,4,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w17,,8,RW,,,,ZS_beta_m1_08,0,3,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w17,,8,RW,,,,ZS_pass_i_m1_08,3,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w17,,8,RW,,,,ZS_mask_i_m1_08,4,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w17,,8,RW,,,,RSVD8,5,3,,0x0,FALSE,TRUE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w18,,8,RW,,,,ZS_c_i_m1_09,0,4,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w18,,8,RW,,,,ZS_beta_m1_09,4,4,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w19,,8,RW,,,,ZS_beta_m1_09,0,3,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w19,,8,RW,,,,ZS_pass_i_m1_09,3,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w19,,8,RW,,,,ZS_mask_i_m1_09,4,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w19,,8,RW,,,,RSVD9,5,3,,0x0,FALSE,TRUE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w20,,8,RW,,,,ZS_c_i_m1_10,0,4,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w20,,8,RW,,,,ZS_beta_m1_10,4,4,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w21,,8,RW,,,,ZS_beta_m1_10,0,3,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w21,,8,RW,,,,ZS_pass_i_m1_10,3,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w21,,8,RW,,,,ZS_mask_i_m1_10,4,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w21,,8,RW,,,,RSVD10,5,3,,0x0,FALSE,TRUE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w22,,8,RW,,,,ZS_c_i_m1_11,0,4,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w22,,8,RW,,,,ZS_beta_m1_11,4,4,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w23,,8,RW,,,,ZS_beta_m1_11,0,3,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w23,,8,RW,,,,ZS_pass_i_m1_11,3,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w23,,8,RW,,,,ZS_mask_i_m1_11,4,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w23,,8,RW,,,,RSVD11,5,3,,0x0,FALSE,TRUE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w24,,8,RW,,,,ZS_c_i_m1_12,0,4,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w24,,8,RW,,,,ZS_beta_m1_12,4,4,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w25,,8,RW,,,,ZS_beta_m1_12,0,3,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w25,,8,RW,,,,ZS_pass_i_m1_12,3,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w25,,8,RW,,,,ZS_mask_i_m1_12,4,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w25,,8,RW,,,,RSVD12,5,3,,0x0,FALSE,TRUE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w26,,8,RW,,,,ZS_c_i_m1_13,0,4,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w26,,8,RW,,,,ZS_beta_m1_13,4,4,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w27,,8,RW,,,,ZS_beta_m1_13,0,3,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w27,,8,RW,,,,ZS_pass_i_m1_13,3,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w27,,8,RW,,,,ZS_mask_i_m1_13,4,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w27,,8,RW,,,,RSVD13,5,3,,0x0,FALSE,TRUE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w28,,8,RW,,,,ZS_c_i_m1_14,0,4,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w28,,8,RW,,,,ZS_beta_m1_14,4,4,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w29,,8,RW,,,,ZS_beta_m1_14,0,3,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w29,,8,RW,,,,ZS_pass_i_m1_14,3,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w29,,8,RW,,,,ZS_mask_i_m1_14,4,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w29,,8,RW,,,,RSVD14,5,3,,0x0,FALSE,TRUE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w30,,8,RW,,,,ZS_c_i_m1_15,0,4,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w30,,8,RW,,,,ZS_beta_m1_15,4,4,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w31,,8,RW,,,,ZS_beta_m1_15,0,3,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w31,,8,RW,,,,ZS_pass_i_m1_15,3,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w31,,8,RW,,,,ZS_mask_i_m1_15,4,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w31,,8,RW,,,,RSVD15,5,3,,0x0,FALSE,TRUE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w32,,8,RW,,,,ZS_c_i_m1_16,0,4,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w32,,8,RW,,,,ZS_beta_m1_16,4,4,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w33,,8,RW,,,,ZS_beta_m1_16,0,3,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w33,,8,RW,,,,ZS_pass_i_m1_16,3,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w33,,8,RW,,,,ZS_mask_i_m1_16,4,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w33,,8,RW,,,,RSVD16,5,3,,0x0,FALSE,TRUE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w34,,8,RW,,,,ZS_c_i_m1_17,0,4,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w34,,8,RW,,,,ZS_beta_m1_17,4,4,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w35,,8,RW,,,,ZS_beta_m1_17,0,3,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w35,,8,RW,,,,ZS_pass_i_m1_17,3,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w35,,8,RW,,,,ZS_mask_i_m1_17,4,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w35,,8,RW,,,,RSVD17,5,3,,0x0,FALSE,TRUE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w36,,8,RW,,,,ZS_c_i_m1_18,0,4,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w36,,8,RW,,,,ZS_beta_m1_18,4,4,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w37,,8,RW,,,,ZS_beta_m1_18,0,3,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w37,,8,RW,,,,ZS_pass_i_m1_18,3,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w37,,8,RW,,,,ZS_mask_i_m1_18,4,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w37,,8,RW,,,,RSVD18,5,3,,0x0,FALSE,TRUE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w38,,8,RW,,,,ZS_c_i_m1_19,0,4,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w38,,8,RW,,,,ZS_beta_m1_19,4,4,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w39,,8,RW,,,,ZS_beta_m1_19,0,3,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w39,,8,RW,,,,ZS_pass_i_m1_19,3,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w39,,8,RW,,,,ZS_mask_i_m1_19,4,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w39,,8,RW,,,,RSVD19,5,3,,0x0,FALSE,TRUE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w40,,8,RW,,,,ZS_c_i_m1_20,0,4,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w40,,8,RW,,,,ZS_beta_m1_20,4,4,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w41,,8,RW,,,,ZS_beta_m1_20,0,3,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w41,,8,RW,,,,ZS_pass_i_m1_20,3,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w41,,8,RW,,,,ZS_mask_i_m1_20,4,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w41,,8,RW,,,,RSVD20,5,3,,0x0,FALSE,TRUE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w42,,8,RW,,,,ZS_c_i_m1_21,0,4,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w42,,8,RW,,,,ZS_beta_m1_21,4,4,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w43,,8,RW,,,,ZS_beta_m1_21,0,3,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w43,,8,RW,,,,ZS_pass_i_m1_21,3,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w43,,8,RW,,,,ZS_mask_i_m1_21,4,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w43,,8,RW,,,,RSVD21,5,3,,0x0,FALSE,TRUE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w44,,8,RW,,,,ZS_c_i_m1_22,0,4,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w44,,8,RW,,,,ZS_beta_m1_22,4,4,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w45,,8,RW,,,,ZS_beta_m1_22,0,3,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w45,,8,RW,,,,ZS_pass_i_m1_22,3,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w45,,8,RW,,,,ZS_mask_i_m1_22,4,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w45,,8,RW,,,,RSVD22,5,3,,0x0,FALSE,TRUE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w46,,8,RW,,,,ZS_c_i_m1_23,0,4,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w46,,8,RW,,,,ZS_beta_m1_23,4,4,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w47,,8,RW,,,,ZS_beta_m1_23,0,3,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w47,,8,RW,,,,ZS_pass_i_m1_23,3,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w47,,8,RW,,,,ZS_mask_i_m1_23,4,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w47,,8,RW,,,,RSVD23,5,3,,0x0,FALSE,TRUE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w48,,8,RW,,,,ZS_c_i_m1_24,0,4,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w48,,8,RW,,,,ZS_beta_m1_24,4,4,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w49,,8,RW,,,,ZS_beta_m1_24,0,3,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w49,,8,RW,,,,ZS_pass_i_m1_24,3,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w49,,8,RW,,,,ZS_mask_i_m1_24,4,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_M1_xx_ALL_w49,,8,RW,,,,RSVD24,5,3,,0x0,FALSE,TRUE,FALSE,,,
